report_name,year,scope,page,value,unit,unit_normalized,label,status,scopes_present
evolution mining ltd_2020_report,2017,1,44,167734.0,t CO2-e,t CO2e,ghg emissions Scope 1/Greenhouse gas emissions Scope 1,partial,1+2lb
evolution mining ltd_2020_report,2018,1,44,159061.0,t CO2-e,t CO2e,ghg emissions Scope 1/Greenhouse gas emissions Scope 1,partial,1+2lb
evolution mining ltd_2020_report,2019,1,44,155085.0,t CO2-e,t CO2e,ghg emissions Scope 1/Greenhouse gas emissions Scope 1,partial,1+2lb
evolution mining ltd_2020_report,2020,1,44,157857.0,t CO2-e,t CO2e,ghg emissions Scope 1/Greenhouse gas emissions Scope 1,partial,1+2lb
evolution mining ltd_2020_report,2021,1,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2022,1,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2013,2lb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2014,2lb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2015,2lb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2016,2lb,44,472257.0,t CO2-e,t CO2e,ghg emissions Scope 2/Greenhouse gas emissions Scope 2,partial,1+2lb
evolution mining ltd_2020_report,2017,2lb,44,430993.0,t CO2-e,t CO2e,ghg emissions Scope 2/Greenhouse gas emissions Scope 2,partial,1+2lb
evolution mining ltd_2020_report,2018,2lb,44,394144.0,t CO2-e,t CO2e,ghg emissions Scope 2/Greenhouse gas emissions Scope 2,partial,1+2lb
evolution mining ltd_2020_report,2019,2lb,44,383449.0,t CO2-e,t CO2e,ghg emissions Scope 2/Greenhouse gas emissions Scope 2,partial,1+2lb
evolution mining ltd_2020_report,2020,2lb,44,398187.0,t CO2-e,t CO2e,ghg emissions Scope 2/Greenhouse gas emissions Scope 2,partial,1+2lb
evolution mining ltd_2020_report,2021,2lb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2022,2lb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2013,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2014,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2015,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2016,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2017,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2018,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2019,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2020,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2021,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2022,2mb,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2013,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2014,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2015,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2016,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2017,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2018,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2019,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2020,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2021,3,,,,,,partial,1+2lb
evolution mining ltd_2020_report,2022,3,,,,,,partial,1+2lb
fabege_2022_report,2013,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2014,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2015,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2016,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2017,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2018,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2019,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2020,1,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2021,1,43,98.0,tonnes CO₂e,t CO2e,Scope 1,complete,1+2lb+2mb+3
fabege_2022_report,2022,1,43,54.0,tonnes CO₂e,t CO2e,Scope 1,complete,1+2lb+2mb+3
fabege_2022_report,2013,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2014,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2015,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2016,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2017,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2018,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2019,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2020,2lb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2021,2lb,43,3679.0,tonnes CO₂e,t CO2e,Scope 2/Scope 2 Total (Location- based),complete,1+2lb+2mb+3
fabege_2022_report,2022,2lb,43,3851.0,tonnes CO₂e,t CO2e,Scope 2/Scope 2 Total (Location- based),complete,1+2lb+2mb+3
fabege_2022_report,2013,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2014,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2015,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2016,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2017,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2018,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2019,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2020,2mb,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2021,2mb,43,1512.0,tonnes CO₂e,t CO2e,Scope 2/Scope 2 Total (Market- based),complete,1+2lb+2mb+3
fabege_2022_report,2022,2mb,43,1866.0,tonnes CO₂e,t CO2e,Scope 2/Scope 2 Total (Market- based),complete,1+2lb+2mb+3
fabege_2022_report,2013,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2014,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2015,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2016,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2017,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2018,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2019,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2020,3,,,,,,complete,1+2lb+2mb+3
fabege_2022_report,2021,3,43,26997.0,tonnes CO₂e,t CO2e,Scope 3/Scope 3 Total,complete,1+2lb+2mb+3
fabege_2022_report,2022,3,43,28796.0,tonnes CO₂e,t CO2e,Scope 3/Scope 3 Total,complete,1+2lb+2mb+3
fbn holdings_2017_report,2013,1,,,,,,useless,
fbn holdings_2017_report,2014,1,,,,,,useless,
fbn holdings_2017_report,2015,1,,,,,,useless,
fbn holdings_2017_report,2016,1,,,,,,useless,
fbn holdings_2017_report,2017,1,,,,,,useless,
fbn holdings_2017_report,2018,1,,,,,,useless,
fbn holdings_2017_report,2019,1,,,,,,useless,
fbn holdings_2017_report,2020,1,,,,,,useless,
fbn holdings_2017_report,2021,1,,,,,,useless,
fbn holdings_2017_report,2022,1,,,,,,useless,
fbn holdings_2017_report,2013,2lb,,,,,,useless,
fbn holdings_2017_report,2014,2lb,,,,,,useless,
fbn holdings_2017_report,2015,2lb,,,,,,useless,
fbn holdings_2017_report,2016,2lb,,,,,,useless,
fbn holdings_2017_report,2017,2lb,,,,,,useless,
fbn holdings_2017_report,2018,2lb,,,,,,useless,
fbn holdings_2017_report,2019,2lb,,,,,,useless,
fbn holdings_2017_report,2020,2lb,,,,,,useless,
fbn holdings_2017_report,2021,2lb,,,,,,useless,
fbn holdings_2017_report,2022,2lb,,,,,,useless,
fbn holdings_2017_report,2013,2mb,,,,,,useless,
fbn holdings_2017_report,2014,2mb,,,,,,useless,
fbn holdings_2017_report,2015,2mb,,,,,,useless,
fbn holdings_2017_report,2016,2mb,,,,,,useless,
fbn holdings_2017_report,2017,2mb,,,,,,useless,
fbn holdings_2017_report,2018,2mb,,,,,,useless,
fbn holdings_2017_report,2019,2mb,,,,,,useless,
fbn holdings_2017_report,2020,2mb,,,,,,useless,
fbn holdings_2017_report,2021,2mb,,,,,,useless,
fbn holdings_2017_report,2022,2mb,,,,,,useless,
fbn holdings_2017_report,2013,3,,,,,,useless,
fbn holdings_2017_report,2014,3,,,,,,useless,
fbn holdings_2017_report,2015,3,,,,,,useless,
fbn holdings_2017_report,2016,3,,,,,,useless,
fbn holdings_2017_report,2017,3,,,,,,useless,
fbn holdings_2017_report,2018,3,,,,,,useless,
fbn holdings_2017_report,2019,3,,,,,,useless,
fbn holdings_2017_report,2020,3,,,,,,useless,
fbn holdings_2017_report,2021,3,,,,,,useless,
fbn holdings_2017_report,2022,3,,,,,,useless,
fbn holdings_2018_report,2013,1,,,,,,useless,
fbn holdings_2018_report,2014,1,,,,,,useless,
fbn holdings_2018_report,2015,1,,,,,,useless,
fbn holdings_2018_report,2016,1,,,,,,useless,
fbn holdings_2018_report,2017,1,,,,,,useless,
fbn holdings_2018_report,2018,1,,,,,,useless,
fbn holdings_2018_report,2019,1,,,,,,useless,
fbn holdings_2018_report,2020,1,,,,,,useless,
fbn holdings_2018_report,2021,1,,,,,,useless,
fbn holdings_2018_report,2022,1,,,,,,useless,
fbn holdings_2018_report,2013,2lb,,,,,,useless,
fbn holdings_2018_report,2014,2lb,,,,,,useless,
fbn holdings_2018_report,2015,2lb,,,,,,useless,
fbn holdings_2018_report,2016,2lb,,,,,,useless,
fbn holdings_2018_report,2017,2lb,,,,,,useless,
fbn holdings_2018_report,2018,2lb,,,,,,useless,
fbn holdings_2018_report,2019,2lb,,,,,,useless,
fbn holdings_2018_report,2020,2lb,,,,,,useless,
fbn holdings_2018_report,2021,2lb,,,,,,useless,
fbn holdings_2018_report,2022,2lb,,,,,,useless,
fbn holdings_2018_report,2013,2mb,,,,,,useless,
fbn holdings_2018_report,2014,2mb,,,,,,useless,
fbn holdings_2018_report,2015,2mb,,,,,,useless,
fbn holdings_2018_report,2016,2mb,,,,,,useless,
fbn holdings_2018_report,2017,2mb,,,,,,useless,
fbn holdings_2018_report,2018,2mb,,,,,,useless,
fbn holdings_2018_report,2019,2mb,,,,,,useless,
fbn holdings_2018_report,2020,2mb,,,,,,useless,
fbn holdings_2018_report,2021,2mb,,,,,,useless,
fbn holdings_2018_report,2022,2mb,,,,,,useless,
fbn holdings_2018_report,2013,3,,,,,,useless,
fbn holdings_2018_report,2014,3,,,,,,useless,
fbn holdings_2018_report,2015,3,,,,,,useless,
fbn holdings_2018_report,2016,3,,,,,,useless,
fbn holdings_2018_report,2017,3,,,,,,useless,
fbn holdings_2018_report,2018,3,,,,,,useless,
fbn holdings_2018_report,2019,3,,,,,,useless,
fbn holdings_2018_report,2020,3,,,,,,useless,
fbn holdings_2018_report,2021,3,,,,,,useless,
fbn holdings_2018_report,2022,3,,,,,,useless,
federated hermes inc_2021_report,2013,1,,,,,,useless,
federated hermes inc_2021_report,2014,1,,,,,,useless,
federated hermes inc_2021_report,2015,1,,,,,,useless,
federated hermes inc_2021_report,2016,1,,,,,,useless,
federated hermes inc_2021_report,2017,1,,,,,,useless,
federated hermes inc_2021_report,2018,1,,,,,,useless,
federated hermes inc_2021_report,2019,1,,,,,,useless,
federated hermes inc_2021_report,2020,1,,,,,,useless,
federated hermes inc_2021_report,2021,1,,,,,,useless,
federated hermes inc_2021_report,2022,1,,,,,,useless,
federated hermes inc_2021_report,2013,2lb,,,,,,useless,
federated hermes inc_2021_report,2014,2lb,,,,,,useless,
federated hermes inc_2021_report,2015,2lb,,,,,,useless,
federated hermes inc_2021_report,2016,2lb,,,,,,useless,
federated hermes inc_2021_report,2017,2lb,,,,,,useless,
federated hermes inc_2021_report,2018,2lb,,,,,,useless,
federated hermes inc_2021_report,2019,2lb,,,,,,useless,
federated hermes inc_2021_report,2020,2lb,,,,,,useless,
federated hermes inc_2021_report,2021,2lb,,,,,,useless,
federated hermes inc_2021_report,2022,2lb,,,,,,useless,
federated hermes inc_2021_report,2013,2mb,,,,,,useless,
federated hermes inc_2021_report,2014,2mb,,,,,,useless,
federated hermes inc_2021_report,2015,2mb,,,,,,useless,
federated hermes inc_2021_report,2016,2mb,,,,,,useless,
federated hermes inc_2021_report,2017,2mb,,,,,,useless,
federated hermes inc_2021_report,2018,2mb,,,,,,useless,
federated hermes inc_2021_report,2019,2mb,,,,,,useless,
federated hermes inc_2021_report,2020,2mb,,,,,,useless,
federated hermes inc_2021_report,2021,2mb,,,,,,useless,
federated hermes inc_2021_report,2022,2mb,,,,,,useless,
federated hermes inc_2021_report,2013,3,,,,,,useless,
federated hermes inc_2021_report,2014,3,,,,,,useless,
federated hermes inc_2021_report,2015,3,,,,,,useless,
federated hermes inc_2021_report,2016,3,,,,,,useless,
federated hermes inc_2021_report,2017,3,,,,,,useless,
federated hermes inc_2021_report,2018,3,,,,,,useless,
federated hermes inc_2021_report,2019,3,,,,,,useless,
federated hermes inc_2021_report,2020,3,,,,,,useless,
federated hermes inc_2021_report,2021,3,,,,,,useless,
federated hermes inc_2021_report,2022,3,,,,,,useless,
freni brembo_2018_report,2013,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2014,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2015,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2016,1,131,68342.0,t CO2eq,t CO2e,Scope 1,complete,1+2lb+2mb+3
freni brembo_2018_report,2017,1,131,74911.0,t CO2eq,t CO2e,Scope 1,complete,1+2lb+2mb+3
freni brembo_2018_report,2018,1,131,87691.0,t CO2eq,t CO2e,Scope 1,complete,1+2lb+2mb+3
freni brembo_2018_report,2019,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2020,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2021,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2022,1,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2013,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2014,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2015,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2016,2lb,131,369212.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district location based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2017,2lb,131,498005.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district location based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2018,2lb,131,584916.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district location based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2019,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2020,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2021,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2022,2lb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2013,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2014,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2015,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2016,2mb,131,410679.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district market based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2017,2mb,131,444525.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district market based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2018,2mb,131,492821.0,t CO2eq,t CO2e,Scope 2 Indirect emissions due to power consumption and heating district market based/Scope 2,complete,1+2lb+2mb+3
freni brembo_2018_report,2019,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2020,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2021,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2022,2mb,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2013,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2014,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2015,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2016,3,131,201866.0,t CO2eq,t CO2e,Scope 3,complete,1+2lb+2mb+3
freni brembo_2018_report,2017,3,131,270687.0,t CO2eq,t CO2e,Scope 3,complete,1+2lb+2mb+3
freni brembo_2018_report,2018,3,131,330367.0,t CO2eq,t CO2e,Scope 3,complete,1+2lb+2mb+3
freni brembo_2018_report,2019,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2020,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2021,3,,,,,,complete,1+2lb+2mb+3
freni brembo_2018_report,2022,3,,,,,,complete,1+2lb+2mb+3
Fresenius SE_2019_report,2013,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2014,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2015,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2016,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2017,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2018,1,126,521.0,t CO2 equivalents in thousands,kt CO2e,Scope 1,partial,1+2lb
Fresenius SE_2019_report,2019,1,126,517.0,t CO2 equivalents in thousands,kt CO2e,Scope 1,partial,1+2lb
Fresenius SE_2019_report,2020,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2021,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2022,1,,,,,,partial,1+2lb
Fresenius SE_2019_report,2013,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2014,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2015,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2016,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2017,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2018,2lb,126,1013.0,t CO2 equivalents in thousands,kt CO2e,Scope 2,partial,1+2lb
Fresenius SE_2019_report,2019,2lb,126,992.0,t CO2 equivalents in thousands,kt CO2e,Scope 2,partial,1+2lb
Fresenius SE_2019_report,2020,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2021,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2022,2lb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2013,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2014,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2015,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2016,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2017,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2018,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2019,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2020,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2021,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2022,2mb,,,,,,partial,1+2lb
Fresenius SE_2019_report,2013,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2014,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2015,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2016,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2017,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2018,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2019,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2020,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2021,3,,,,,,partial,1+2lb
Fresenius SE_2019_report,2022,3,,,,,,partial,1+2lb
fujifilm_2022_report,2013,1,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2014,1,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2015,1,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2016,1,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2017,1,80,687.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),complete,1+2lb+2mb+3
fujifilm_2022_report,2018,1,80,672.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),complete,1+2lb+2mb+3
fujifilm_2022_report,2019,1,80,633.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),complete,1+2lb+2mb+3
fujifilm_2022_report,2020,1,80,603.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),complete,1+2lb+2mb+3
fujifilm_2022_report,2021,1,80,633.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),complete,1+2lb+2mb+3
fujifilm_2022_report,2022,1,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2013,2lb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2014,2lb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2015,2lb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2016,2lb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2017,2lb,80,593.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2018,2lb,80,576.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2019,2lb,80,514.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2020,2lb,80,475.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2021,2lb,80,494.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2022,2lb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2013,2mb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2014,2mb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2015,2mb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2016,2mb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2017,2mb,80,531.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2018,2mb,80,510.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2019,2mb,80,451.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2020,2mb,80,409.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2021,2mb,80,420.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,complete,1+2lb+2mb+3
fujifilm_2022_report,2022,2mb,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2013,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2014,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2015,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2016,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2017,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2018,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2019,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2020,3,,,,,,complete,1+2lb+2mb+3
fujifilm_2022_report,2021,3,81,3473.0,kt CO2e,kt CO2e,Scope 3/GHG Emissions (Scope 3) Total,complete,1+2lb+2mb+3
fujifilm_2022_report,2022,3,,,,,,complete,1+2lb+2mb+3
georg fischer ag_2018_report,2013,1,,,,,,partial,1+2lb+3
georg fischer ag_2018_report,2014,1,17,313.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),partial,1+2lb+3
georg fischer ag_2018_report,2015,1,17,313.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),partial,1+2lb+3
georg fischer ag_2018_report,2016,1,17,307.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),partial,1+2lb+3
georg fischer ag_2018_report,2017,1,17,325.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),partial,1+2lb+3
