report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabot corp_2018_report,partial,"['1', '2lb']","['2016', '2017', '2018']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,1,19,188.0,10^3 tonnes CO2e,kt CO2e,Direct GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,1,19,160.0,10^3 tonnes CO2e,kt CO2e,Direct GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,1,19,231.0,10^3 tonnes CO2e,kt CO2e,Direct GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,2lb,19,277.0,10^3 tonnes CO2e,kt CO2e,Indirect GHG emissions /Indirect GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,2lb,19,259.0,10^3 tonnes CO2e,kt CO2e,Indirect GHG emissions /Indirect GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,2lb,19,228.0,10^3 tonnes CO2e,kt CO2e,Indirect GHG emissions /Indirect GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinal energy ltd_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2012,1,44,6950.0,metric tons of CO2e,t CO2e,"Scope 1 GHG emissions- natural gas, jet fuel, diesel, gasoline, and refrigerants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2018,1,44,6371.0,metric tons of CO2e,t CO2e,"Scope 1 GHG emissions- natural gas, jet fuel, diesel, gasoline, and refrigerants/Scope 1 ghg emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2019,1,44,6304.0,metric tons of CO2e,t CO2e,"Scope 1 GHG emissions- natural gas, jet fuel, diesel, gasoline, and refrigerants/Scope 1 ghg emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2012,2lb,44,74784.0,metric tons of CO2e,t CO2e,"Scope 2 GHG emissions- electricity, steam, and chilled water in company-controlled buildings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2018,2lb,44,39916.0,metric tons of CO2e,t CO2e,"Scope 2 GHG emissions- electricity, steam, and chilled water in company-controlled buildings/Scope 2 ghg emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2019,2lb,44,36316.0,metric tons of CO2e,t CO2e,"Scope 2 GHG emissions- electricity, steam, and chilled water in company-controlled buildings/Scope 2 ghg emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comerica inc_2019_report,partial,"['1', '2lb']","['2012', '2018', '2019']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2022,1,22,0.67,metric kilotons CO2e,kt CO2e,"Scope 1 - fuels, natural gas, refrigerants/Scope 1 (fuels, natural gas, refrigerants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2018,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2019,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2020,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2022,2lb,22,0.8300000000000001,metric kilotons CO2e,kt CO2e,Scope 2 - electricity use/Scope 2 (electricity use),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cytokinetics inc_2022_report,partial,"['1', '2lb']",['2022'],2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2016,1,63,1056.0,thousand tonnes,kt,CO2 direct (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2017,1,63,1192.0,thousand tonnes,kt,CO2 direct (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2018,1,63,1247.0,thousand tonnes,kt,CO2 direct (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2019,1,63,1239.0,thousand tonnes,kt,CO2 direct (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2020,1,63,1027.0,thousand tonnes,kt,CO2 direct (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daimler_2020_report,partial,"['1', '2lb', '2mb']","['2016', '2017', '2018', '2019', '2020']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
