report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_t1,value_t2,value_m1,value_m2,value_i1,value_i2,unit_t1,unit_t2,unit_m1,unit_m2,unit_i1,unit_i2,label_t1,label_t2,label_m1,label_m2,label_i1,label_i2
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2019,1,126,517.0,t CO2 equivalents in thousands,kt CO2e,Scope 1,[517.0],[517.0],[227.0],[517.0],"[517.0, 227.0, 165.0, 107.0, 18.0]","[517.0, 227.0, 165.0, 107.0, 18.0]",['thousand t CO2 equivalents'],['tCO2 equivalents in thousands'],['tCO₂ equivalents in thousands'],['tCO₂ equivalents in thousands'],"['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']","['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']",['Total'],['Total'],['Scope 1'],['Total'],"['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']","['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']"
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2020,1,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2021,1,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2018,2lb,126,1013.0,t CO2 equivalents in thousands,kt CO2e,Scope 2,[1013.0],,,,,,['thousand t CO2 equivalents'],,,,,,['Total'],,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2019,2lb,126,992.0,t CO2 equivalents in thousands,kt CO2e,Scope 2,[992.0],,,,,,['thousand t CO2 equivalents'],,,,,,['Total'],,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2017,2mb,,,,,,,,,,"[174.0, 152.0]",,,,,,"['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']",,,,,,"['Fresenius Medical Care', 'Fresenius Helios']",
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2018,2mb,,,,,,,,[557.0],[1013.0],"[1013.0, 557.0, 255.0, 182.0, 19.0]","[1013.0, 557.0, 255.0, 182.0, 19.0]",,,['tCO₂ equivalents in thousands'],['tCO₂ equivalents in thousands'],"['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']","['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']",,,['Scope 2'],['Total'],"['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']","['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']"
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2019,2mb,,,,,,,,[547.0],[992.0],"[992.0, 547.0, 249.0, 178.0, 18.0]","[992.0, 547.0, 249.0, 178.0, 18.0]",,,['tCO₂ equivalents in thousands'],['tCO₂ equivalents in thousands'],"['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']","['t CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands', 't CO₂ equivalents in thousands']",,,['Scope 2'],['Total'],"['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']","['Total', 'Fresenius Medical Care', 'Fresenius Kabi', 'Fresenius Helios', 'Fresenius Vamed']"
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2020,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2021,3,,,,,,,,,,,,,,,,,,,,,,,
Fresenius SE_2019_report,partial,"['1', '2lb']","['2018', '2019']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2014,1,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2015,1,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2016,1,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2017,1,80,687.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),[687.0],[687.0],"[687.0, 644.0, 43.0]",[687.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total direct GHG emissions (Scope 1)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2018,1,80,672.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),[672.0],[672.0],"[672.0, 629.0, 43.0]",[672.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total direct GHG emissions (Scope 1)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2019,1,80,633.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),[633.0],[633.0],"[633.0, 594.0, 40.0]",[633.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total direct GHG emissions (Scope 1)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2020,1,80,603.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),[603.0],[603.0],"[603.0, 567.0, 36.0]",[603.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total direct GHG emissions (Scope 1)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2021,1,80,633.0,kt CO2e,kt CO2e,Scope 1/Total direct GHG emissions (Scope 1),[633.0],[633.0],"[633.0, 599.0, 34.0]",[633.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total direct GHG emissions (Scope 1)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2017,2lb,80,593.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,[593.0],[593.0],"[593.0, 436.0, 157.0]",[593.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Location-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2018,2lb,80,576.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,[576.0],[576.0],"[576.0, 427.0, 149.0]",[576.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Location-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2019,2lb,80,514.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,[514.0],[514.0],"[514.0, 382.0, 132.0]",[514.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Location-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2020,2lb,80,475.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,[475.0],[475.0],"[475.0, 354.0, 120.0]",[475.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Location-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2021,2lb,80,494.0,kt CO2e,kt CO2e,Scope 2 Location-based/Total indirect GHG emissions (Scope 2) Location-based,[494.0],[494.0],"[494.0, 375.0, 118.0]",[494.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Location-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2017,2mb,80,531.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,[531.0],[531.0],"[531.0, 379.0, 152.0]",[531.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Market-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2018,2mb,80,510.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,[510.0],[510.0],"[510.0, 366.0, 143.0]",[510.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Market-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2019,2mb,80,451.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,[451.0],[451.0],"[451.0, 325.0, 126.0]",[451.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Market-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2020,2mb,80,409.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,[409.0],[409.0],"[409.0, 294.0, 115.0]",[409.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Market-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2021,2mb,80,420.0,kt CO2e,kt CO2e,Scope 2 Market-based/Total indirect GHG emissions (Scope 2) Market-based,[420.0],[420.0],"[420.0, 306.0, 114.0]",[420.0],,,['kt CO2e'],['kt CO2e'],"['kt CO2e', 'kt CO2e', 'kt CO2e']",['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],"['Fujifilm Group Total', 'Fujifilm', 'FUJIFILM Business Innovation']",['Total indirect GHG emissions (Scope 2) Market-based'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2020,3,,,,,,,,,,,,,,,,,,,,,,,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2021,3,81,3473.0,kt CO2e,kt CO2e,Scope 3/GHG Emissions (Scope 3) Total,[3473.0],[3473.0],[3473.0],[3473.0],,,['kt CO2e'],['kt CO2e'],['kt CO2e'],['kt CO2e'],,,['Fujifilm Group Total'],['Fujifilm Group Total'],['Fujifilm Group Total'],['Total GHG Emissions (Scope 3)'],,
fujifilm_2022_report,complete,"['1', '2lb', '2mb', '3']","['2017', '2018', '2019', '2020', '2021']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2014,1,17,313.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),[313.0],[313.0],[313.0],[313.0],[313.0],[313.0],"[""1'000 tonnes""]","[""1'000 tonnes""]","[""1'000 tonnes""]",['1000 tonnes'],"[""1'000 tonnes""]","[""1'000 tonnes""]",['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Scope 1 (Direct emissions: energy consumption)'],['Scope 1 (Direct emissions: energy consumption)'],['Direct emissions: energy consumption']
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2015,1,17,313.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),[313.0],[313.0],[307.0],[307.0],[307.0],[307.0],"[""1'000 tonnes""]","[""1'000 tonnes""]","[""1'000 tonnes""]",['1000 tonnes'],"[""1'000 tonnes""]","[""1'000 tonnes""]",['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Scope 1 (Direct emissions: energy consumption)'],['Scope 1 (Direct emissions: energy consumption)'],['Direct emissions: energy consumption']
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2016,1,17,307.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),[307.0],[307.0],[325.0],[325.0],[325.0],[325.0],"[""1'000 tonnes""]","[""1'000 tonnes""]","[""1'000 tonnes""]",['1000 tonnes'],"[""1'000 tonnes""]","[""1'000 tonnes""]",['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Scope 1 (Direct emissions: energy consumption)'],['Scope 1 (Direct emissions: energy consumption)'],['Direct emissions: energy consumption']
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2017,1,17,325.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),[325.0],[325.0],[304.0],[304.0],[304.0],[304.0],"[""1'000 tonnes""]","[""1'000 tonnes""]","[""1'000 tonnes""]",['1000 tonnes'],"[""1'000 tonnes""]","[""1'000 tonnes""]",['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Scope 1 (Direct emissions: energy consumption)'],['Scope 1 (Direct emissions: energy consumption)'],['Direct emissions: energy consumption']
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2018,1,17,312.0,1’000 tonnes,kt,Scope 1 (Direct emissions: energy consumption),[312.0],[312.0],[312.0],[312.0],[312.0],[312.0],"[""1'000 tonnes""]","[""1'000 tonnes""]","[""1'000 tonnes""]",['1000 tonnes'],"[""1'000 tonnes""]","[""1'000 tonnes""]",['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Direct emissions: energy consumption'],['Scope 1 (Direct emissions: energy consumption)'],['Scope 1 (Direct emissions: energy consumption)'],['Direct emissions: energy consumption']
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2019,1,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2020,1,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2021,1,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2014,2lb,17,264.0,1’000 tonnes,kt,Scope 2 (Indirect emissions: electricity and district heating),[264.0],[264.0],,,,,"[""1'000 tonnes""]","[""1'000 tonnes""]",,,,,['Indirect emissions: electricity and district heating'],['Indirect emissions: electricity and district heating'],,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2015,2lb,17,264.0,1’000 tonnes,kt,Scope 2 (Indirect emissions: electricity and district heating),[264.0],[264.0],,,,,"[""1'000 tonnes""]","[""1'000 tonnes""]",,,,,['Indirect emissions: electricity and district heating'],['Indirect emissions: electricity and district heating'],,,,
georg fischer ag_2018_report,partial,"['1', '2lb', '3']","['2014', '2015', '2016', '2017', '2018']",2016,2lb,17,299.0,1’000 tonnes,kt,Scope 2 (Indirect emissions: electricity and district heating),[299.0],[299.0],,,,,"[""1'000 tonnes""]","[""1'000 tonnes""]",,,,,['Indirect emissions: electricity and district heating'],['Indirect emissions: electricity and district heating'],,,,
